 ,X,Y
1,793.7809798270894,301.6657060518732
2,409.33093525179856,360.1115107913669
3,1029.2086330935251,361.58273381294964
4,524.6156716417911,395.44776119402985
5,1009.5791139240506,390.8259493670886
6,392.1168091168091,434.6866096866097
7,733.7277936962751,463.9598853868195
8,457.30434782608694,542.8913043478261
9,415.45180722891564,548.343373493976
10,197.50512445095168,623.4538799414348
11,853.0762463343109,655.41642228739
12,246.27667984189722,680.5889328063241
13,439.19191919191917,690.3181818181819
14,298.53950953678475,705.6348773841962
15,836.6521739130435,772.3645484949833
16,423.5667215815486,786.2915980230642
17,648.7962382445141,820.0689655172414
18,161.66556291390728,965.182119205298
19,387.16875,1027.425
20,194.2375,1141.590625
21,633.0919540229885,1189.3333333333333
22,723.875816993464,1226.516339869281
23,673.9080118694362,1244.074183976261
24,878.4676923076923,1272.076923076923
25,645.1104294478528,1280.073619631902
26,1035.8353658536585,1368.3628048780488
27,956.5750708215297,1465.886685552408
28,834.7734806629834,1480.9447513812154
29,640.2922077922078,1643.1753246753246
30,200.67181467181467,1714.127413127413
31,679.733153638814,1708.3369272237196
32,992.4825581395348,1803.5406976744187
33,951.8414839797639,1857.7116357504217
34,579.1019736842105,1848.6940789473683
35,746.2254641909815,1855.3368700265253
36,165.8859649122807,1889.5672514619882
37,351.5244956772334,1878.3487031700288
38,927.9966887417219,1899.0827814569536
39,447.4028436018957,2003.7251184834124
40,931.7899408284023,2016.0591715976332
41,693.9715909090909,2034.8522727272727
42,880.6091954022988,2095.1724137931033
43,244.72727272727272,2097.694214876033
44,718.589641434263,2099.9900398406376
45,542.388198757764,2134.2329192546586
46,536.6966966966967,2255.6336336336335
47,610.9604519774011,2323.607344632768
48,654.5870967741936,2312.5774193548386
49,186.68078175895766,2330.801302931596
50,448.9971346704871,2389.9426934097423
51,4.204678362573099,2398.245614035088
52,366.3911764705882,2427.426470588235
53,233.18713450292398,2434.9912280701756
54,687.6307189542483,2434.483660130719
55,341.7015985790409,2459.772646536412
56,936.8685121107267,2454.5882352941176
57,772.4041666666667,2519.4416666666666
58,467.6308724832215,2524.6946308724832
59,524.8503401360545,2542.9591836734694
60,721.7803278688525,2543.272131147541
61,891.9014084507043,2546.1830985915494
62,8.975,2579.1375
63,508.75356415478615,2585.3014256619144
64,965.0431266846361,2586.1428571428573
65,872.3590425531914,2588.744680851064
66,532.5820512820513,2601.641025641026
67,253.38372093023256,2601.2470930232557
68,290.3688760806916,2630.9827089337177
69,515.3320610687023,2669.1297709923665
70,952.5792880258899,2671.5760517799354
71,708.7067039106146,2693.631284916201
72,195.8909090909091,2691.4545454545455
73,375.508896797153,2700.0284697508896
74,1040.2011834319526,2725.0650887573966
75,732.4487179487179,2756.8044871794873
76,10.85024154589372,2778.584541062802
77,658.2905198776758,2826.3853211009173
78,1005.2055837563452,2871.258883248731
79,1042.3123123123123,2874.987987987988
80,16.333333333333332,2915.126262626263
81,328.2810650887574,2954.6360946745563
82,15.707920792079207,2952.6039603960394
83,225.19713261648747,2997.9856630824374
84,16.070422535211268,3025.0915492957747
85,189.96166134185304,3034.6421725239616
86,389.1168091168091,3039.7606837606836
87,437.97546012269936,3031.628834355828
88,805.5373134328358,3067.13184079602
89,16.148275862068967,3083.193103448276
90,468.6496815286624,3091.1019108280257
91,341.18009478672985,3117.355450236967
92,17.9125,3135.2916666666665
93,212.45291479820628,3159.2331838565024
94,16.322580645161292,3191.032258064516
95,17.11111111111111,3223.222222222222
96,16.845559845559844,3264.057915057915
97,389.2718120805369,3274.030201342282
98,607.5527950310559,3302.608695652174
99,540.6573426573426,3314.1293706293704
100,12.494949494949495,3324.240740740741
101,443.88823529411764,3318.2823529411767
102,130.11278195488723,3365.0802005012533
103,97.165625,3374.115625
104,508.89820359281435,3361.311377245509
105,10.148148148148149,3368.324074074074
106,11.363821138211382,3397.912601626016
107,610.5765765765766,3392.3693693693695
