 ,X,Y
1,529.1294964028777,224.24460431654677
2,607.9965635738831,243.03780068728523
3,526.4925373134329,408.910447761194
4,428.27653631284915,417.2932960893855
5,376.48417721518985,424.8607594936709
6,516.7491856677525,454.30944625407164
7,203.80588235294118,543.5823529411765
8,555.3240223463687,622.6145251396648
9,569.6305555555556,705.3222222222222
10,369.5328083989501,737.5223097112861
11,186.83695652173913,756.6440217391304
12,381.10955056179773,785.8089887640449
13,725.6340057636887,813.6051873198847
14,311.02337662337663,831.0649350649351
15,447.85688073394493,839.0440366972477
16,788.0689655172414,873.6931034482759
17,725.8547486033519,887.5698324022346
18,877.3768736616703,960.1070663811563
19,424.7150997150997,945.2079772079773
20,135.9005681818182,957.0028409090909
21,394.64,1013.2986666666667
22,469.11560693641616,1027.5462427745665
23,591.9303278688525,1043.7377049180327
24,955.9855072463768,1061.6618357487923
25,659.8510028653295,1083.083094555874
26,175.92261904761904,1099.4583333333333
27,701.0970350404313,1112.0673854447439
28,460.3935309973046,1133.4043126684637
29,294.586129753915,1182.4093959731545
30,744.6584615384616,1196.5846153846153
31,501.9,1216.8961538461538
32,347.14769975786925,1266.3075060532688
33,512.1698630136987,1292.013698630137
34,113.18487394957984,1283.6554621848738
35,616.2258064516129,1293.7071960297767
36,376.0846560846561,1298.7751322751324
37,152.43401759530792,1374.8797653958945
38,383.2834224598931,1421.3529411764705
39,312.97546012269936,1455.9907975460123
40,914.4029850746268,1515.129353233831
41,215.27373068432672,1541.6158940397352
42,285.2893982808023,1561.429799426934
43,254.70555555555555,1578.0916666666667
44,420.44174757281553,1729.0218446601941
45,604.0835380835381,1750.4299754299755
46,190.86756756756756,1765.1837837837838
47,591.8766066838047,1841.9125964010282
48,894.2873239436619,1909.7098591549295
49,846.8166189111748,1913.2177650429799
50,347.64568764568764,1984.820512820513
51,678.8871951219512,2098.4146341463415
52,839.2984126984127,2149.9333333333334
53,1142.9380165289256,2186.7561983471073
54,367.64900662251654,2168.933774834437
55,642.6258823529412,2197.16
56,427.19951338199513,2292.4282238442825
57,608.416918429003,2308.770392749245
58,473.85915492957747,2336.9718309859154
59,233.9591280653951,2343.7384196185285
60,573.9098837209302,2361.7761627906975
61,899.9733333333334,2382.9366666666665
62,625.2258064516129,2383.0940860215055
63,946.725165562914,2437.523178807947
64,400.54755784061695,2504.263496143959
65,796.4915730337078,2516.9775280898875
66,606.6491228070175,2595.1374269005846
67,342.6651480637813,2638.234624145786
68,696.6126373626373,2789.3763736263736
69,451.2150837988827,2894.212290502793
70,889.9011406844106,2999.5399239543726
71,303.52463768115945,3069.7159420289854
72,684.4801324503311,3096.2152317880796
73,931.7520325203252,3159.410569105691
74,106.4746835443038,3331.859493670886
75,146.00378787878788,3400.939393939394
76,668.9447852760736,3383.122699386503
