 ,X,Y
1,919.9227272727272,273.6159090909091
2,926.5528700906344,302.3957703927492
3,333.2604651162791,330.71627906976744
4,435.29479768786126,434.67630057803467
5,889.8793565683646,491.3217158176944
6,861.8810289389068,503.9967845659164
7,689.2513966480446,506.9413407821229
8,834.8861209964413,511.1743772241993
9,703.8333333333334,542.0370370370371
10,267.4736842105263,577.3236842105263
11,634.304945054945,569.7307692307693
12,255.772,618.672
13,438.76553672316385,640.1355932203389
14,699.8808864265928,667.831024930748
15,118.07717041800643,748.5273311897106
16,644.2885714285715,765.5857142857143
17,943.294403892944,811.5255474452555
18,140.40233236151605,867.7172011661808
19,283.57635467980293,864.9384236453202
20,555.0658436213992,940.838134430727
21,366.71629213483146,975.6320224719101
22,615.4775413711584,988.1229314420804
23,800.8416886543536,984.2770448548813
24,984.9187817258884,1018.6700507614213
25,810.5823095823096,1079.1105651105652
26,595.7400611620795,1122.7645259938838
27,89.49693251533742,1169.9570552147238
28,605.6469194312796,1217.9857819905212
29,169.05099150141643,1227.1189801699716
30,95.30864197530865,1306.7962962962963
31,208.7530864197531,1337.6320987654321
32,224.56043956043956,1470.3791208791208
33,246.0929648241206,1589.7386934673366
34,842.3482142857143,1689.2738095238096
35,100.41296928327645,1726.1569965870308
36,221.3070652173913,1734.9184782608695
37,600.8853974121996,1753.920517560074
38,110.14285714285714,1834.109243697479
39,282.6925207756233,1849.3850415512466
40,834.2089552238806,1888.94776119403
41,924.8844984802431,1883.6231003039513
42,330.7161125319693,2044.9769820971867
43,557.2025677603424,2102.9857346647645
44,291.4920212765957,2113.824468085106
45,308.3022598870057,2172.0282485875705
46,904.3422459893048,2240.5748663101604
47,977.3644067796611,2281.9025423728813
48,88.36683417085428,2303.4371859296484
49,756.2597014925373,2366.6805970149253
50,693.7352071005918,2463.7470414201184
51,776.9912023460411,2528.384164222874
52,87.7752808988764,2529.2303370786517
53,372.30573248407643,2537.1560509554142
54,219.31024096385542,2621.2831325301204
55,244.79790026246718,2663.0131233595803
56,89.67021276595744,2658.5425531914893
57,338.21613832853023,2675.406340057637
58,110.73540856031128,2747.863813229572
59,453.72237196765496,2755.55795148248
60,961.5462427745665,2777.973988439306
61,751.3723404255319,2805.273936170213
62,273.6074498567335,2823.2005730659025
63,397.9895561357702,2877.2454308093993
64,140.46594005449592,2887.1525885558585
65,716.5679758308157,2893.2054380664654
66,948.5431754874652,2914.1643454039
67,888.1390532544378,2933.094674556213
68,446.35562310030394,2955.8784194528876
69,822.307328605201,3040.9763593380617
70,615.3323943661971,3037.5718309859153
71,905.6052631578947,3068.9473684210525
72,595.6297376093295,3061.793002915452
73,189.04651162790697,3092.7260981912145
74,584.2808988764045,3112.224719101124
75,860.3333333333334,3119.8040935672516
76,293.74412532637075,3128.3577023498697
77,190.61246612466124,3136.379403794038
78,89.23297491039426,3149.1612903225805
79,944.0473684210526,3158.759649122807
80,490.2888888888889,3171.3809523809523
81,384.025069637883,3224.7548746518105
82,699.8402203856749,3242.776859504132
83,526.3141592920354,3397.6858407079644
